day,box1,box2,box3,box4,box5,box6,box7,box8,box9,box10,box11,box12,box13,box14,box15,box16,box17,box18,box19,box20,box21,box22,box23,box24,box25,box26,box27,box28,box29
764,-0.36931,1.16953,0.96572,-0.28389,0.99600,1.01457,-0.27270,0.98364,0.89570,-0.24746,0.00981,-0.15138,-0.40302,0.47826,0.63934,-0.18850,0.47019,0.42353,0.56052,0.26372,0.75998,0.22768,0.88170,-0.00331,0.62495,0.28185,0.93909,0.93373,0.79504
765,-0.40025,1.22534,1.03455,-0.18771,1.03748,1.06259,-0.12058,1.02373,0.92725,-0.32786,0.03978,-0.15745,-0.35927,0.49316,0.67452,-0.23727,0.52664,0.49287,0.61496,0.32925,0.77056,0.30547,0.90603,0.02142,0.65171,0.33110,0.98172,0.97930,0.85521
766,-0.40213,1.32093,1.15097,-0.21509,1.12071,1.14064,-0.03472,1.09861,1.00120,-0.36838,0.13395,-0.18734,-0.34432,0.56289,0.76033,-0.28483,0.63557,0.63084,0.72452,0.43368,0.82526,0.41489,0.96704,0.03670,0.71640,0.40840,1.06279,1.05254,0.95632
767,-0.37514,1.41033,1.25922,-0.21709,1.20153,1.20927,-0.14464,1.15941,1.06380,-0.33670,0.10107,-0.18267,-0.29302,0.64590,0.83493,-0.27665,0.69457,0.71070,0.83244,0.43846,0.87652,0.41347,1.01320,0.11057,0.75464,0.46592,1.13866,1.12037,1.05101
768,-0.28619,1.47416,1.34444,-0.16132,1.25239,1.25691,0.16097,1.19711,1.09841,-0.21323,0.30564,-0.10642,-0.19135,0.64131,0.81800,-0.21758,0.70525,0.72356,0.80976,0.52445,0.87115,0.50921,1.04392,0.24998,0.80411,0.52234,1.19696,1.16931,1.12137
769,-0.11562,1.53512,1.41134,-0.04737,1.30109,1.29013,0.47628,1.22949,1.12469,-0.00228,0.49226,0.01361,-0.06019,0.64142,0.76161,-0.08487,0.67306,0.67424,0.72866,0.56219,0.86764,0.55632,1.08191,0.62851,0.84798,0.62615,1.24461,1.20934,1.18956
770,0.02527,1.59598,1.46841,0.04575,1.35220,1.31833,0.51286,1.26493,1.16157,0.13027,0.47503,0.11896,0.02626,0.67973,0.72799,0.04836,0.62962,0.61239,0.66229,0.53130,0.90595,0.51101,1.12428,0.76504,0.90276,0.72541,1.29642,1.25146,1.26252
771,0.08594,1.64300,1.50515,0.12820,1.39070,1.34317,0.50027,1.29538,1.18903,0.14866,0.47367,0.18873,0.08353,0.72835,0.75491,0.15510,0.63229,0.61755,0.67820,0.54134,0.94969,0.52505,1.15642,0.81690,0.92560,0.79091,1.33097,1.28911,1.32025
772,0.09699,1.67658,1.53316,0.18689,1.40872,1.36493,0.43060,1.31389,1.20331,0.11175,0.46995,0.19789,0.12572,0.75187,0.77236,0.17451,0.63155,0.61442,0.69567,0.53255,0.96550,0.51925,1.17092,0.65967,0.92931,0.78677,1.35151,1.31730,1.35366
773,0.16850,1.71939,1.59771,0.25820,1.44611,1.39389,0.19455,1.31334,1.20766,0.17609,0.33761,0.25184,0.19130,0.74864,0.67754,0.28684,0.49284,0.50344,0.65749,0.43257,0.89360,0.43592,1.14122,0.75974,0.91376,0.82907,1.37466,1.35874,1.40072
774,0.21801,1.78764,1.68490,0.33299,1.49318,1.45202,0.40408,1.36964,1.26835,0.23630,0.42528,0.30041,0.25849,0.80773,0.75159,0.36117,0.58897,0.58744,0.71868,0.46637,0.95244,0.46601,1.19699,0.90071,0.97920,0.91863,1.43754,1.41592,1.48342
775,0.24233,1.83755,1.72851,0.34772,1.51991,1.47997,0.36969,1.39526,1.28894,0.21712,0.40783,0.29575,0.28851,0.82432,0.75188,0.36160,0.57833,0.55283,0.70334,0.45405,0.97340,0.43767,1.21754,0.76984,1.00659,0.89930,1.47063,1.44930,1.54139
776,0.27922,1.88151,1.78074,0.38060,1.54807,1.50419,0.35030,1.39928,1.29436,0.23589,0.37335,0.32582,0.31903,0.82069,0.71783,0.39741,0.52840,0.51224,0.68741,0.40222,0.94990,0.38955,1.20631,0.81087,1.00619,0.89844,1.49627,1.48341,1.58822
777,0.37934,1.95175,1.84777,0.49260,1.59825,1.54792,0.44299,1.45311,1.35160,0.33878,0.44235,0.42666,0.43341,0.87045,0.79200,0.52566,0.61383,0.58564,0.73426,0.48872,1.02372,0.46685,1.26681,1.15903,1.06940,1.01008,1.55374,1.53389,1.66518
778,0.48299,2.03121,1.92129,0.63339,1.67042,1.59850,0.55516,1.50266,1.40934,0.39527,0.54829,0.53522,0.55871,0.94766,0.86600,0.73931,0.68222,0.67173,0.82072,0.55085,1.09218,0.54932,1.31816,1.41936,1.12638,1.17677,1.61176,1.59330,1.74677
779,0.56300,2.11582,2.02531,0.82056,1.74797,1.65557,0.65307,1.52874,1.46787,0.35150,0.63594,0.64085,0.68389,1.02968,0.89995,0.92926,0.69018,0.71853,0.90494,0.57411,1.11898,0.59024,1.33536,1.54346,1.19037,1.33718,1.67390,1.65636,1.82407
780,0.67206,2.19284,2.11947,0.94738,1.81043,1.71762,0.67791,1.58700,1.54488,0.41726,0.61204,0.74865,0.82159,1.12794,0.97821,1.03778,0.78469,0.80338,0.97208,0.62343,1.17895,0.63056,1.39068,1.72233,1.27871,1.48627,1.74534,1.71773,1.90760
781,0.78545,2.21920,2.16276,0.99214,1.84035,1.73511,0.81697,1.58068,1.57148,0.58865,0.67570,0.82724,0.91303,1.17671,0.95432,1.09757,0.73427,0.76143,0.98335,0.57937,1.17961,0.58965,1.36914,1.81080,1.32750,1.58128,1.77869,1.74740,1.94770
782,0.91100,2.27060,2.22575,1.06493,1.87504,1.77697,0.64294,1.62314,1.62911,0.75073,0.62150,0.91944,0.98312,1.32376,1.04141,1.19071,0.82631,0.82622,1.05482,0.65460,1.22760,0.64616,1.41282,2.03212,1.40405,1.69734,1.82730,1.79060,2.00989
783,1.00145,2.36189,2.30782,1.17482,1.95875,1.83947,0.67923,1.70526,1.73207,0.89240,0.70259,1.03194,1.07813,1.49369,1.20381,1.32954,0.92388,0.89893,1.25191,0.74032,1.30198,0.71786,1.49565,2.39226,1.51884,1.92395,1.90765,1.85905,2.11386
784,1.02421,2.47528,2.40915,1.21676,2.07676,1.91763,0.73107,1.80844,1.86673,0.96900,0.77893,1.06667,1.11706,1.58278,1.27326,1.37976,1.07187,1.06357,1.38637,0.85797,1.40611,0.82888,1.59641,2.28828,1.66656,2.08260,2.01546,1.95175,2.24588
785,1.09120,2.61306,2.54583,1.27063,2.22410,2.00892,0.88406,1.92462,2.02024,1.03861,0.89793,1.08285,1.18210,1.75206,1.43080,1.44411,1.15713,1.19640,1.56769,0.95412,1.53580,0.94364,1.71772,2.32828,1.82332,2.20891,2.14580,2.06683,2.40369
786,1.16363,2.75063,2.68140,1.33439,2.37164,2.10076,0.92558,2.03711,2.17267,1.08855,0.94049,1.12291,1.25130,1.82606,1.63855,1.52156,1.31409,1.36787,1.80338,1.03353,1.63808,1.02018,1.84073,2.39705,1.96294,2.31062,2.27420,2.18684,2.56681
787,1.15779,2.89792,2.82088,1.35151,2.51400,2.21073,0.92324,2.15748,2.32572,1.01149,0.96826,1.11521,1.25397,1.75441,1.59437,1.48126,1.49740,1.54097,1.65583,1.19422,1.59683,1.19389,1.95925,2.09125,2.09399,2.30917,2.39078,2.30972,2.72729
788,1.17929,2.99986,2.91828,1.37578,2.60452,2.29259,1.06389,2.20894,2.41181,0.95685,0.93696,1.13398,1.28336,1.74129,1.58304,1.42075,1.50739,1.55581,1.58975,1.15895,1.51936,1.18057,1.96807,1.87335,2.14225,2.21054,2.46788,2.39093,2.82404
789,1.25054,3.05963,2.98210,1.38405,2.64568,2.35816,1.00574,2.26031,2.45656,1.01001,1.08829,1.16355,1.32703,1.81506,1.64355,1.42195,1.49567,1.52141,1.68178,1.25563,1.56322,1.29098,2.00125,1.84200,2.18278,2.11478,2.52729,2.45001,2.89852
790,1.29227,3.12524,3.05135,1.36348,2.70097,2.42503,1.17122,2.32967,2.50956,1.12015,1.20535,1.17563,1.32376,1.85679,1.73766,1.43361,1.48081,1.59451,1.77921,1.31303,1.64577,1.34868,2.06273,1.89607,2.21288,2.08169,2.59045,2.50765,2.97344
791,1.33532,3.20149,3.13201,1.39458,2.76256,2.49250,1.29100,2.39209,2.55894,1.21249,1.32515,1.20629,1.33735,2.02009,1.94324,1.47741,1.60014,1.90541,2.07920,1.40863,1.76933,1.57036,2.12301,2.14602,2.24660,2.12812,2.65605,2.56912,3.06134
792,1.38021,3.32708,3.24268,1.44488,2.85788,2.58470,1.56672,2.49442,2.60991,1.32396,1.64458,1.25619,1.38864,2.16332,2.17157,1.54280,2.04013,2.32583,2.34715,1.77647,1.94332,2.04526,2.23475,2.39419,2.33680,2.25574,2.74405,2.66526,3.20504
793,1.41822,3.46419,3.36206,1.47055,2.98467,2.68475,1.93062,2.58479,2.65280,1.35868,1.99705,1.28582,1.41705,2.23044,2.24396,1.58395,2.28961,2.46399,2.36550,2.14075,2.04459,2.35049,2.32158,2.47893,2.39946,2.39473,2.84772,2.77736,3.36578
794,1.45866,3.58557,3.46207,1.47157,3.08772,2.77657,2.07715,2.60490,2.67934,1.40287,2.21052,1.28860,1.40356,2.34273,2.39814,1.62330,2.48326,2.63347,2.49708,2.38944,2.16803,2.56112,2.36444,2.62915,2.43299,2.49841,2.93505,2.87109,3.48167
795,1.43496,3.65562,3.52144,1.43704,3.13185,2.83485,2.22133,2.60267,2.70763,1.44690,2.35187,1.27887,1.35063,2.40734,2.46233,1.63242,2.57655,2.71609,2.57303,2.53564,2.22561,2.67487,2.38752,2.73363,2.45811,2.56965,2.99659,2.92944,3.53953
796,1.45856,3.76297,3.61515,1.40434,3.20297,2.91378,2.69853,2.70183,2.79564,1.46498,2.67678,1.26672,1.38742,2.50524,2.45143,1.63452,2.67347,2.83670,2.67292,2.75203,2.28289,2.84571,2.45050,2.93251,2.54706,2.71723,3.07704,3.01889,3.65180
797,1.64991,3.87387,3.69370,1.44832,3.28820,2.96304,2.88031,2.79480,2.85699,1.52364,2.82327,1.29540,1.46461,2.62026,2.54370,1.67207,2.77626,2.99439,2.81754,2.90818,2.43142,2.97544,2.55293,3.22552,2.65732,2.93448,3.10189,3.12762,3.78548
798,1.72744,3.96276,3.80655,1.58136,3.33912,3.03728,3.00633,2.85680,2.89077,1.60893,2.99046,1.40459,1.51282,2.75247,2.66048,1.82752,2.87701,3.07878,2.91770,3.05076,2.57423,3.07391,2.72850,3.35010,2.79571,3.13470,3.07775,3.23150,3.85724
799,1.84279,4.11503,3.89092,1.73856,3.28864,3.14760,3.14713,2.93740,2.97577,1.55527,3.04543,1.46071,1.68449,2.94142,2.91890,1.96698,3.12735,3.28101,3.14855,3.18693,2.86198,3.11131,2.89704,3.66138,2.98851,3.35408,2.89780,3.40221,4.02671
800,1.86780,4.26986,4.08046,1.87502,3.26184,3.20430,1.96555,3.06959,3.12692,1.67618,2.40616,1.54091,1.73425,3.16828,3.39260,2.05486,3.41674,3.32455,3.52395,2.87662,3.17509,2.74535,3.07627,4.00226,3.14548,3.64146,2.83325,3.52839,4.20045
801,1.74394,4.27546,4.23277,1.82627,3.42041,3.16978,1.89369,3.11283,3.22558,1.79633,2.07410,1.59751,1.74925,3.36894,3.58735,2.05277,3.26090,3.14897,3.64857,2.34591,3.37180,2.30422,3.19018,4.12356,3.31643,3.82549,2.96145,3.55025,4.25080
802,1.78489,4.32500,4.38454,1.83817,3.61582,3.27557,2.43501,3.25657,3.40868,1.78838,2.89586,1.65453,1.75277,3.49125,3.61803,2.09327,3.74369,3.74895,3.74376,3.49334,3.40126,3.44293,3.29749,4.25414,3.47714,3.94416,3.14997,3.65204,4.34031
803,1.86328,4.52397,4.67103,2.01936,3.85708,3.52876,2.87976,3.55238,3.70244,1.86723,3.51793,1.79028,1.86107,3.76075,3.83265,2.27973,4.03149,4.16246,4.00700,4.00505,3.60530,4.05407,3.51125,4.52293,3.74690,4.23094,3.41906,3.83348,4.50769
804,1.96376,4.61099,4.75537,2.19601,3.92527,3.72342,3.30051,3.77803,3.82422,1.89483,3.57275,1.93201,2.07596,3.82107,3.83466,2.36096,3.98574,4.04871,3.94254,3.80915,3.68411,3.84685,3.68240,4.56742,3.89581,4.25608,3.59104,3.95630,4.52367
805,1.97465,4.20931,4.15926,2.20300,3.44221,3.54672,2.05742,3.48629,3.54007,1.86634,2.19114,1.98151,2.02508,3.38065,3.20753,2.28046,2.49750,2.51886,3.15710,2.18097,3.36890,2.18092,3.38781,4.02234,3.46592,3.62889,3.43375,3.69367,4.08792
806,1.93419,4.08314,3.91547,2.17367,3.34465,3.49605,1.98131,3.40003,3.39394,1.91779,2.00861,1.99334,1.99364,3.20882,2.94695,2.28569,2.36737,2.33769,2.89408,2.01254,3.25421,1.98314,3.30329,3.72884,3.32614,3.45809,3.39687,3.62398,4.02500
807,1.99543,4.15099,4.02787,2.31633,3.50579,3.59110,2.21895,3.54687,3.48425,2.01386,2.39701,2.12665,2.12884,3.36359,3.23066,2.38364,2.88412,2.86113,3.18420,2.59533,3.37550,2.57958,3.41382,3.77462,3.45167,3.61064,3.50832,3.68794,4.09684
808,2.17383,4.23984,4.19163,2.41616,3.69206,3.67675,3.14181,3.69906,3.62438,2.13058,3.24864,2.23378,2.34922,3.60560,3.56641,2.44085,3.53263,3.55549,3.58866,3.43675,3.53976,3.46218,3.56865,4.00134,3.64172,3.85461,3.62988,3.77219,4.17213
809,2.37812,4.46788,4.49514,2.54151,3.99818,3.88940,3.33122,3.93595,3.91782,2.35710,3.69157,2.38837,2.52308,3.95465,3.93938,2.62298,4.00564,4.12479,4.03742,3.97531,3.83519,4.03408,3.84308,4.37534,3.95700,4.24170,3.86125,3.98209,4.40037
810,2.70024,4.96432,5.09562,2.72473,4.60378,4.31585,4.57011,4.41395,4.46015,2.68480,4.58026,2.57160,2.82379,4.58296,4.50438,2.84123,4.62062,4.85368,4.69083,4.70013,4.38364,4.84769,4.38816,4.99739,4.53770,4.96344,4.35546,4.41571,4.92156
811,3.05842,5.57763,5.88956,2.88538,5.36655,4.80609,5.03821,4.91154,5.08034,2.83689,5.28520,2.73719,2.92825,5.24163,5.10841,3.01897,5.25426,5.57686,5.36604,5.38544,4.94513,5.57620,4.89213,5.75268,5.19198,5.74309,4.95369,4.90449,5.49927
812,3.25271,5.99210,6.40931,3.01929,5.90894,5.18337,5.45538,5.27745,5.55904,2.97335,5.72426,2.85058,3.04307,5.80206,5.61382,3.14907,5.81410,6.19271,5.93082,5.93010,5.40652,6.14316,5.28255,6.33014,5.71977,6.31536,5.40748,5.27528,5.94093
813,3.28706,5.94925,6.31388,3.04475,5.82143,5.21245,4.91693,5.28727,5.62139,3.11941,5.67204,2.88424,3.06046,5.83081,5.66566,3.17306,5.89286,6.16494,5.94333,6.03584,5.46947,6.14768,5.31565,6.32337,5.78667,6.25181,5.38681,5.31502,5.92168
814,3.03399,5.70032,5.93042,2.97098,5.46801,5.05429,3.14584,5.07273,5.43630,3.10505,3.54134,2.83934,2.96648,5.54260,5.47429,3.11787,5.54644,5.53048,5.59287,4.49365,5.31472,4.42353,5.17272,6.00815,5.51825,5.85384,5.18389,5.17172,5.67693
815,2.86811,5.67755,5.89878,3.00908,5.51590,5.08293,3.48772,5.10037,5.41988,2.93913,4.13469,2.88882,2.94766,5.54767,5.39879,3.20144,5.47075,5.47134,5.49165,5.05928,5.32892,4.99329,5.21652,5.97416,5.53789,5.82744,5.22945,5.18907,5.67727
816,3.04783,5.82632,6.06724,3.14320,5.70319,5.24346,5.38078,5.26946,5.63058,2.98308,5.59889,3.00689,3.15646,5.88262,5.71051,3.34115,5.81958,6.00258,5.89154,5.86847,5.58904,5.95127,5.38442,6.27240,5.74493,6.15653,5.41443,5.34172,5.84279
817,3.49058,6.20032,6.50506,3.31415,6.11306,5.58617,6.34034,5.62420,6.09905,3.11448,6.34601,3.14255,3.40947,6.41923,6.26645,3.49950,6.42539,6.74078,6.53343,6.50486,6.00852,6.70805,5.72767,6.82196,6.16711,6.75020,5.79088,5.67357,6.21117
818,3.92582,6.59166,6.91039,3.44284,6.47704,5.92248,6.84770,5.94353,6.50679,3.35566,6.77636,3.25199,3.62356,6.76801,6.57407,3.61443,6.76445,7.06261,6.86404,6.87312,6.29811,7.07233,6.02461,7.18690,6.47108,7.11412,6.15322,6.01798,6.59835
819,4.32727,6.98453,7.32829,3.52564,6.83662,6.24711,7.14750,6.26453,6.89552,3.70852,7.04445,3.31740,3.76164,7.05082,6.83912,3.71818,7.04520,7.34819,7.18945,7.14172,6.53826,7.33472,6.32250,7.56033,6.83925,7.51824,6.50481,6.36108,6.97979
820,4.31914,7.25231,7.57521,3.57855,7.02312,6.44596,7.28380,6.42867,7.03805,3.93943,7.09237,3.34469,3.77484,7.05577,6.80650,3.77513,6.96487,7.18734,7.11270,7.06055,6.59633,7.20033,6.44781,7.61618,6.97786,7.55273,6.68080,6.59909,7.22730
821,3.81790,7.23246,7.42785,3.54956,6.89059,6.41780,6.77066,6.34272,6.86600,3.86779,6.58701,3.32920,3.73911,6.79280,6.49708,3.73795,6.56831,6.66867,6.70781,6.59384,6.43181,6.63407,6.34806,7.33853,6.78961,7.20186,6.59233,6.61994,7.19450
822,3.76636,7.17889,7.25886,3.52797,6.74453,6.39038,6.49815,6.28134,6.70293,3.64570,6.40394,3.33837,3.70664,6.58402,6.32194,3.71354,6.32802,6.39764,6.47247,6.37719,6.30223,6.40200,6.27501,7.09958,6.65336,6.95860,6.49394,6.62262,7.15704
823,3.68937,7.11287,7.11574,3.54477,6.64326,6.34623,6.11231,6.21839,6.54779,3.54565,6.11752,3.35519,3.68486,6.47690,6.22514,3.74013,6.22432,6.26543,6.35363,6.17078,6.22817,6.18215,6.21011,6.88100,6.55283,6.75901,6.40672,6.59359,7.10242
824,3.42801,6.99273,6.95022,3.55889,6.51089,6.25913,5.19251,6.13329,6.40588,3.48599,5.90043,3.34917,3.47827,6.30364,6.10287,3.74701,6.07696,6.07890,6.15829,6.09087,6.13624,6.11488,6.14471,6.70729,6.41145,6.57740,6.31787,6.51078,6.94781
825,3.42711,7.09901,7.03272,3.57611,6.64244,6.41035,6.18655,6.27585,6.50276,3.38752,6.20547,3.33720,3.52927,6.48970,6.30919,3.77977,6.29333,6.35185,6.39956,6.27704,6.31189,6.30024,6.26937,6.78833,6.50355,6.70696,6.45493,6.63992,7.04779
826,3.65287,7.43394,7.44768,3.73379,7.06734,6.73674,6.67568,6.63647,6.87413,3.51508,6.72029,3.50924,3.80643,6.96159,6.81951,4.06870,6.87997,7.05029,6.99722,6.86783,6.70830,6.97483,6.62156,7.25062,6.90289,7.22695,6.84160,6.93890,7.40423
827,3.68873,7.69439,7.78292,3.92478,7.33950,6.92873,7.00446,6.84591,7.08086,3.64489,7.09231,3.65898,3.94234,7.14867,6.98177,4.39717,7.04998,7.23662,7.18168,7.15229,6.87294,7.26488,6.81532,7.54116,7.14709,7.48985,7.04946,7.15923,7.69056
828,3.79392,7.97094,8.11618,4.12566,7.55396,7.10372,6.83130,7.00768,7.23206,3.76227,7.12416,3.79772,3.99188,7.24570,7.05767,4.64842,7.13494,7.29667,7.26544,7.18302,6.98301,7.27582,6.96066,7.74003,7.30337,7.65202,7.16972,7.37202,7.99117
829,4.04324,8.25614,8.48276,4.42204,7.88830,7.35222,5.28680,7.29317,7.52736,3.92365,6.89142,3.97796,3.97398,7.56269,7.41754,4.93384,7.51487,7.68877,7.65550,7.42516,7.28635,7.48124,7.22935,8.10748,7.59871,8.00342,7.40980,7.61720,8.21457
830,4.00381,8.26658,8.47308,4.63420,7.99403,7.41278,5.55415,7.35572,7.56300,4.09008,6.99949,4.12269,4.06819,7.56288,7.41142,5.03437,7.47711,7.57808,7.56804,7.43882,7.33021,7.47370,7.30020,8.04978,7.63264,7.93994,7.49511,7.66218,8.19151
831,3.96108,8.21895,8.34558,4.71423,7.95498,7.43289,7.28674,7.35319,7.50760,4.09789,7.34103,4.19588,4.43830,7.57929,7.38974,5.04854,7.41036,7.50067,7.50192,7.43527,7.35747,7.47440,7.31201,7.88506,7.57326,7.79907,7.56217,7.67798,8.21594
832,4.48858,8.43866,8.58553,4.90120,8.23175,7.66165,7.73902,7.61130,7.77885,4.09423,7.68456,4.35126,4.76859,7.90319,7.71403,5.30000,7.76565,7.91282,7.87759,7.76293,7.63819,7.87185,7.57796,8.20678,7.84613,8.13721,7.86614,7.88774,8.49565
833,4.83506,8.53209,8.68887,5.09817,8.38654,7.78320,7.91392,7.74057,7.90915,4.27356,7.85960,4.55727,4.99105,8.01297,7.78251,5.54384,7.83114,7.95763,7.95585,7.88034,7.74496,7.96206,7.71976,8.36455,7.98302,8.26153,8.02267,7.99372,8.58972
834,5.13226,8.47385,8.62107,5.36648,8.35347,7.79274,7.42536,7.74551,7.88459,4.57518,7.72958,4.89882,5.08616,7.85467,7.64336,5.78938,7.65213,7.70455,7.74955,7.69830,7.69225,7.70176,7.72661,8.26878,7.93484,8.13008,7.94856,7.99804,8.46242
835,5.19287,8.69577,8.86546,5.58045,8.53586,8.02564,5.29151,7.98570,8.18432,4.91474,5.83093,5.03795,5.19652,8.16048,8.02094,5.88655,7.52950,7.61094,8.14925,6.50423,8.02241,6.48435,7.97703,8.56582,8.16851,8.46432,8.11210,8.21557,8.69807
836,4.91893,8.66126,8.81238,5.50635,8.41278,8.03498,5.40258,7.97131,8.19571,4.98804,5.64189,4.97036,5.13426,8.14641,7.29179,5.74251,5.81026,5.94284,7.42879,5.69427,8.04995,5.75403,8.00863,8.57759,8.15208,8.39592,8.09176,8.23771,8.62736
837,4.84476,8.93344,9.10590,5.29152,8.65926,8.33327,6.50051,8.27086,8.51230,4.94079,6.85453,4.87603,4.91986,8.50422,8.28503,5.75546,7.67066,7.74006,8.37394,7.18032,8.36752,7.23784,8.27919,8.95966,8.46439,8.83767,8.38778,8.52271,8.87128
838,5.25347,9.26696,9.49444,5.33264,9.07615,8.63404,8.29740,8.60389,8.83394,5.07472,8.47821,5.05312,5.10960,8.92859,8.79489,5.99586,8.86606,9.02557,8.97074,8.81455,8.67431,8.88461,8.59446,9.41062,8.88112,9.32054,8.75581,8.80945,9.21834
839,5.46704,9.77146,10.09255,5.65258,9.63339,9.07344,6.03225,9.06459,9.44482,5.37958,7.91277,5.29186,5.09498,9.66171,9.57705,6.33044,9.75347,10.04430,9.87685,9.40476,9.31439,9.46800,9.12095,10.15797,9.49937,10.07828,9.31087,9.21028,9.78825
840,5.28655,10.48985,10.92556,5.89955,10.31907,9.66373,8.40516,9.66163,10.27041,5.58894,9.82073,5.40428,5.27286,10.57594,10.49349,6.50791,10.71179,11.26256,10.87024,10.72962,10.10319,10.97606,9.77523,11.15260,10.18932,10.99179,10.02495,9.79135,10.57144
841,5.35029,11.23429,11.76896,6.05050,11.00951,10.28498,10.20174,10.31798,11.17202,5.57983,11.02702,5.52237,5.41286,11.49889,11.45655,6.69249,11.75395,12.46732,11.87813,11.81980,10.94852,12.19178,10.47038,12.21606,10.93126,11.92097,10.75861,10.42182,11.35768
842,5.45930,11.99638,12.68134,6.27853,11.76360,10.91065,11.92454,10.97483,11.98685,5.68876,12.29939,5.68904,5.67802,12.33736,12.32366,6.92814,12.69443,13.47286,12.77594,12.90205,11.69494,13.38568,11.14630,13.25409,11.76647,12.95510,11.44046,11.06021,12.14121
843,5.54672,12.61744,13.33610,6.59514,12.36198,11.42381,11.07866,11.49161,12.56808,5.80431,12.61532,5.84182,5.91503,12.99318,13.02774,7.18996,13.38641,14.10220,13.50965,13.52179,12.35063,13.80263,11.71670,13.98639,12.41782,13.61344,11.94422,11.59798,12.77725
844,5.57871,12.93436,13.43266,6.75640,12.52028,11.71993,11.82781,11.76790,12.77246,5.81228,12.77987,5.93157,6.15676,13.03127,13.05563,7.31159,13.29419,13.65453,13.32113,13.35261,12.59621,13.45675,12.00939,13.96489,12.51675,13.36721,12.22528,11.94964,13.03580
845,5.73035,13.13656,13.39820,6.72977,12.57546,11.97964,13.26123,11.99795,12.89966,5.88225,13.04682,6.02248,6.79862,12.91712,12.90351,7.42009,13.13190,13.33430,13.14088,13.23123,12.48760,13.37071,12.16383,13.86607,12.64211,13.31503,12.44961,12.25027,13.20716
846,6.12890,13.56530,13.76008,6.94391,12.99318,12.43274,13.53521,12.44801,13.34724,6.07458,13.40604,6.23888,7.32846,13.31715,13.25886,7.67060,13.51659,13.82092,13.58703,13.61628,12.81198,13.79935,12.59902,14.27417,13.13968,13.82574,12.89438,12.70936,13.62286
847,6.98798,14.20379,14.45321,7.26258,13.65401,13.01231,14.06449,13.04118,13.98985,6.30283,14.03891,6.48330,7.58663,14.02650,13.89007,7.86587,14.21083,14.66398,14.30937,14.33032,13.42014,14.60647,13.20040,14.97183,13.83800,14.63320,13.49978,13.28598,14.24443
848,8.09973,14.67270,14.89840,7.52705,14.18916,13.52121,14.61497,13.56864,14.53342,6.85344,14.69405,6.62353,7.46023,14.69080,14.51912,8.00768,14.88596,15.42131,15.00537,15.05185,14.01609,15.36712,13.74833,15.53516,14.46350,15.31913,13.96900,13.79387,14.76012
849,7.47284,15.04689,15.32540,7.65033,14.63798,13.90938,15.04404,13.91725,14.84151,7.48101,15.03365,6.62975,7.33010,14.98678,14.79180,8.16959,15.13651,15.60356,15.28162,15.29680,14.35785,15.57204,14.05136,15.86671,14.78063,15.64212,14.29511,14.19162,15.06900
850,6.68526,15.32477,15.64908,7.66725,14.94348,14.19411,14.92729,14.18671,14.99763,7.18944,15.28392,6.62389,7.20712,15.08938,14.90828,8.40494,15.25604,15.63804,15.35173,15.45359,14.53820,15.66496,14.24261,15.96142,14.97818,15.76863,14.50719,14.48931,15.26080
851,6.40203,15.14973,15.47835,7.77661,14.78557,14.08518,12.71585,14.03795,14.66662,6.82970,13.98528,6.67006,7.14861,14.70372,14.48407,8.66396,14.74475,14.85293,14.73731,14.76408,14.28838,14.78366,14.08153,15.57907,14.76146,15.25445,14.31878,14.40832,14.98321
852,6.18272,14.27350,14.34099,6.57679,13.73282,13.41603,7.42326,13.27936,13.68264,6.52720,9.00077,6.00230,6.30918,13.44166,13.20606,7.92534,13.16982,12.88882,13.07956,11.03624,13.30352,10.80664,13.34874,14.32235,13.69663,13.79675,13.50763,13.76592,14.05631
853,5.99849,13.94487,13.83202,5.57288,13.36958,13.27191,10.32419,13.08141,13.36192,6.21649,11.62713,5.51893,5.71132,13.19403,12.98257,6.52799,12.91000,12.73308,12.92457,12.65959,13.11551,12.42839,13.15247,13.92628,13.38350,13.45727,13.29679,13.58258,13.77751
854,6.25955,13.53601,13.32553,5.45803,12.99548,13.03228,10.57827,12.74682,12.93710,6.11498,11.81099,5.56333,5.79418,12.76490,12.58275,5.93401,12.43908,12.27751,12.51388,12.32394,12.75662,12.23387,12.79243,13.38177,12.95527,12.94818,12.97551,13.30915,13.40567
855,6.18769,12.88299,12.51920,5.45867,12.34024,12.52779,6.18737,12.19352,12.21912,6.26699,7.62155,5.66161,5.55461,11.88969,11.68492,5.62996,11.46820,11.24343,11.45922,10.11980,12.00743,9.87609,12.20645,12.45038,12.22795,12.03359,12.38012,12.78726,12.86436
856,5.97063,12.82751,12.46179,5.50299,12.33577,12.54954,8.62388,12.18984,12.15221,6.29976,10.04397,5.79210,5.66356,11.92390,11.79460,5.68088,11.59345,11.41688,11.60983,11.23883,12.04379,11.06549,12.18737,12.30439,12.16308,12.02089,12.37244,12.74785,12.89715
857,6.39463,13.02908,12.76697,5.68983,12.57958,12.64368,11.66483,12.31915,12.29700,6.23527,11.64434,6.00678,6.17655,12.15888,12.04431,5.82761,11.89617,11.76830,11.96130,11.76557,12.19374,11.70788,12.24027,12.48836,12.25558,12.25269,12.52261,12.85361,13.10176
