day,box1,box2,box3,box4,box5,box6,box7,box8,box9,box10,box11,box12,box13,box14,box15,box16,box17,box18,box19,box20,box21,box22,box23,box24,box25,box26,box27,box28,box29
846,267.83200,248.84650,251.06137,267.51529,256.62279,258.83983,268.03508,262.58654,264.58192,267.79779,268.06550,267.22387,267.80171,266.79362,267.16221,266.59217,267.89446,268.22592,267.80104,267.98967,265.98196,268.12954,264.65850,267.76929,265.86700,266.67308,260.25517,254.64821,248.99900
847,257.07571,255.91575,256.79788,257.39429,257.78996,257.31008,256.68800,257.69029,258.49762,257.45817,256.86096,257.78262,256.92654,258.15425,257.81983,257.71612,257.55850,257.53046,257.90271,257.19429,257.91750,257.14396,257.87808,259.33708,258.34092,258.80225,257.95713,256.67717,254.53225
848,270.32733,270.17171,270.24158,269.79242,269.85958,269.60896,270.29683,269.49058,269.74379,270.30054,270.18304,270.04842,270.20900,269.75792,269.66175,269.51629,269.77154,269.89250,269.82021,269.98617,269.56104,270.04504,269.45996,270.25975,269.69929,269.93775,269.68167,269.80350,270.41142
849,274.36150,277.40333,277.04617,275.38142,276.83942,276.73083,275.15700,276.52612,276.67104,273.69900,275.30437,274.74404,275.05550,276.21638,275.86475,275.71096,275.62850,275.70342,275.96492,275.45813,276.08279,275.48883,276.28675,276.88333,276.44000,276.66042,276.69067,277.04087,277.87258
850,253.71421,271.64833,272.20862,259.26283,270.44592,268.68112,255.74712,267.46454,267.52888,251.95921,256.68962,257.32550,256.28687,263.77808,262.00712,262.20829,259.92050,259.47533,261.47479,258.22525,264.12558,257.95000,265.99838,266.01258,265.77771,266.05829,268.87700,269.85213,270.76567
851,162.38054,195.91950,199.43525,174.53337,195.09692,188.53054,170.11367,186.28987,189.67463,156.42200,172.17517,167.74412,169.54962,184.12629,180.40433,178.74587,177.48900,177.95863,181.24375,174.70500,182.79167,174.82758,184.59521,191.34546,186.63875,189.13521,191.30442,190.48088,191.37338
852,268.25992,267.88346,267.98025,272.08167,271.21471,273.48821,269.06421,275.15479,274.63717,267.34171,269.64404,271.06942,269.83908,273.57875,273.20837,273.92533,272.08875,271.44129,272.45825,270.81013,274.26488,270.44933,275.20846,273.34996,274.53012,274.06633,273.19292,271.57938,268.32175
853,263.38717,279.36304,277.84629,273.63958,280.44042,282.68904,267.87637,283.33692,282.17396,259.70642,269.52188,268.77271,268.43542,278.89817,277.38067,277.99017,274.81762,274.05379,276.43958,272.04629,279.82696,271.61746,282.15717,279.45071,281.06608,280.53367,281.71704,282.15417,282.08825
854,238.65896,231.30812,227.72550,234.48142,229.01192,233.53879,233.57375,233.97208,230.77850,240.96637,232.36275,239.70763,235.89671,230.43908,231.58367,234.17242,231.35925,229.79558,229.54542,231.87879,232.43217,231.07713,233.39217,227.59387,231.11438,229.25992,230.60104,233.73846,237.10296
855,259.94042,268.55392,265.52879,264.35725,267.79329,271.27129,260.40371,271.72442,269.55308,259.33875,261.12650,264.09362,261.44546,266.95475,266.09154,267.32854,264.17992,263.25321,264.83787,262.57837,268.24408,262.09242,270.43904,266.61075,268.80904,267.79079,269.25729,271.23221,273.19879
856,256.99988,286.23092,286.25971,264.68288,283.78042,281.45429,259.51346,279.31342,278.96983,255.62633,261.15271,261.63038,259.88079,272.70575,269.61863,269.65383,266.15842,265.65883,268.89342,263.52954,273.27967,263.23296,276.63804,275.85942,276.07112,276.35317,281.37100,283.65658,285.70650
857,103.48650,137.27596,135.79658,110.12942,129.73742,126.30833,107.72867,122.21825,121.56442,100.16925,108.77529,106.82471,107.38021,116.39442,113.77721,113.39188,111.41292,111.47825,113.68542,110.02300,116.43417,110.04404,119.05696,119.64621,118.82758,119.37675,125.48962,131.03321,138.56317
858,215.52475,212.95058,208.24125,213.40275,208.18500,213.12788,212.60254,212.69942,208.33325,215.63908,211.41146,216.92271,214.67738,208.54096,210.19538,213.01117,210.26188,208.70104,208.08742,210.85979,210.78300,210.08763,211.71388,204.38600,208.86750,206.48117,209.20946,214.37950,219.02767
859,82.07829,68.78250,69.58421,74.91004,69.47392,70.34379,76.77596,70.83829,70.42942,85.26592,75.33621,81.21904,78.09654,71.02400,71.81367,72.93596,72.53833,72.00467,71.17012,73.99750,71.45713,73.71175,71.09033,70.96912,70.79046,70.56483,69.85375,69.83425,69.76687
860,213.62183,195.95204,188.99421,209.02462,191.64204,200.20083,210.15104,201.43150,196.07717,213.09325,208.03746,213.24608,212.43417,199.46263,202.97738,206.45263,204.58946,202.85154,200.64262,206.39412,202.07071,205.56379,201.72133,192.34583,198.33746,195.09458,195.17837,200.10442,205.52358
861,123.14087,122.04654,121.95833,119.09400,120.14433,119.07279,121.22083,118.26479,118.84854,124.95500,120.71400,121.70300,120.93338,118.78238,118.46758,118.01575,118.88754,119.32621,118.97388,119.83929,118.20038,120.06871,117.97237,120.27500,118.61621,119.28175,119.17579,120.13675,122.79317
862,218.57079,203.93675,199.22438,214.05033,201.46658,207.61442,214.45108,208.77187,205.27629,219.27562,212.73200,218.89108,216.74242,207.13887,209.44904,212.23750,210.33942,208.82029,207.51463,211.59004,209.09242,210.81950,208.99700,202.86175,206.68988,204.56425,204.17821,207.28183,211.45279
863,179.66021,198.58971,196.89792,184.01888,196.04292,197.20071,179.43158,195.89683,193.73296,179.66817,180.24829,184.86725,180.75558,188.66604,186.66938,187.96629,183.80442,182.77129,185.24300,181.93354,189.97608,181.37646,193.24279,190.38683,191.64783,191.04642,195.21675,198.89429,202.24654
864,182.77342,232.51617,234.05021,196.41325,230.83158,226.57808,185.98800,223.66492,223.47554,181.45358,188.98575,192.92087,187.34817,211.41546,205.52333,205.91162,198.75350,197.53442,203.87450,193.62400,212.67725,192.89150,219.11042,217.57875,218.03329,218.54917,227.12442,229.16262,229.67287
865,301.55579,271.36975,269.82525,301.08717,280.23571,288.52988,301.31187,294.36342,294.11125,301.72996,301.20958,301.19025,301.31767,298.21775,299.71796,300.00500,300.89679,300.88233,299.84346,301.06954,298.16458,301.06788,296.82867,296.52683,296.77404,296.35504,287.52446,282.75654,277.86500
866,301.14300,265.37842,261.88071,292.21254,267.24704,274.14704,296.91642,277.45988,275.96342,302.89896,294.75700,296.92996,297.52571,282.40546,286.00758,287.22142,289.33950,289.12050,285.78538,292.18129,282.76571,292.11558,279.95650,277.90796,279.37150,278.18721,272.04708,271.44225,272.16554
867,279.94704,240.42937,239.72154,272.36413,247.06713,253.14346,276.97196,257.88129,258.40879,281.54471,275.37233,275.81533,276.88896,264.82508,267.61367,267.74058,270.77263,271.13429,268.23433,273.18821,264.21058,273.39421,261.07437,262.67733,261.77504,261.72483,252.72771,248.51946,245.01508
868,169.45363,208.73704,206.71162,179.57104,202.77808,201.13492,173.15542,197.89275,195.86533,166.87421,175.00279,175.91633,173.78379,188.33588,185.03983,185.69763,180.86412,179.99662,183.70308,177.78496,189.67950,177.32079,194.15029,190.34963,192.45592,191.91592,199.73896,204.74575,209.87996
869,213.78208,237.47608,240.41400,223.21825,237.43354,233.51779,219.34342,232.19325,233.68896,208.86742,220.70558,218.07579,219.38313,229.40292,227.02142,226.58804,224.69171,224.54550,226.95504,222.60200,229.14833,222.46554,230.86463,233.25638,231.52029,232.61400,235.04838,234.47012,234.01992
870,184.29800,193.45196,186.60021,178.47338,183.10538,188.32429,175.40971,185.24887,177.39467,188.62450,173.62629,188.17721,179.70271,173.56008,174.68071,179.84067,172.96033,169.86021,170.37879,173.29200,177.99162,171.73821,181.67267,168.04263,176.22621,172.10987,181.87071,192.57629,201.81200
871,271.59704,266.51100,261.84758,268.12529,262.47242,267.87225,266.73654,267.81067,263.12467,273.04242,265.31271,273.02892,269.51508,262.79404,264.51625,267.91429,264.26442,262.22171,261.79879,264.80721,265.58679,263.77883,266.87612,257.94975,263.55754,260.76371,263.90058,268.65542,272.64404
872,295.31371,296.46450,296.87663,295.61150,296.15233,295.32800,296.41121,295.17037,296.06154,294.30163,296.35962,294.95208,296.06354,296.06292,295.73492,295.22679,295.89167,296.22487,296.19800,296.13571,295.50175,296.29467,295.22183,297.39533,295.93854,296.60917,295.79904,295.58467,296.51504
873,306.57942,304.57625,305.64396,306.27863,305.79888,305.35358,306.75875,305.73596,306.56321,306.37817,306.68796,306.31200,306.64000,306.55737,306.30383,306.00125,306.37629,306.55362,306.57754,306.53867,306.17258,306.61667,305.96308,307.63279,306.52204,307.04046,305.92850,304.87296,304.03775
874,287.36308,287.29067,290.88063,288.49492,290.33075,287.48550,288.61588,288.05612,290.67171,286.21087,288.75213,287.66025,288.47137,290.05371,289.21221,288.40442,289.02329,289.35475,289.81196,288.88100,289.14342,288.99775,288.71596,292.81317,290.21492,291.55908,289.82858,286.35150,282.85667
875,278.53725,271.59650,274.10117,280.63350,276.03200,274.35275,282.97787,276.29617,280.20867,275.79567,283.44262,275.73283,280.96200,282.26979,281.81179,279.38250,282.83229,284.28375,283.81329,283.15758,280.15742,283.88671,278.27083,284.65288,280.95658,282.96008,277.34200,272.05667,268.15371
876,310.51267,308.18754,307.09654,310.40654,307.82550,309.23937,310.65750,309.61825,309.15588,310.03158,310.45867,310.60058,310.78813,309.60279,309.87017,310.11208,310.05767,309.97358,309.75783,310.26763,309.73092,310.22650,309.67308,309.21267,309.46038,309.27283,308.58479,309.10837,310.24146
877,296.04796,284.83367,284.05379,300.61800,286.56508,288.84912,302.94746,290.87896,292.13846,288.95642,302.77342,294.39954,301.67188,297.11396,298.91671,298.02633,301.23892,302.05546,300.20558,302.05567,295.85063,302.47592,293.01358,296.53213,294.39712,295.08917,289.03158,287.16375,287.50733
878,188.83079,216.23067,219.60325,202.51154,220.54108,215.85096,196.22583,216.29012,221.28487,184.05196,199.04771,194.79958,195.67046,215.06600,210.34108,208.13967,206.50050,207.00079,211.35358,202.59808,213.37854,202.69154,215.50958,223.84883,218.28654,221.45121,219.70754,215.01725,213.26692
879,169.43625,186.85396,181.74225,178.05229,184.93508,192.58521,169.06871,192.82683,186.30663,167.93212,169.93054,178.46592,172.48483,180.70958,179.90321,184.04737,175.91954,172.98954,176.01158,172.77671,184.68075,171.25862,189.61500,177.62521,184.75921,181.38029,187.20267,192.97504,195.02146
880,204.28300,226.70400,218.52521,215.81975,223.11008,232.17683,206.07079,232.72587,226.16617,201.14533,207.50583,213.80483,208.97892,220.26542,218.97762,222.75967,214.56867,211.84721,215.30196,210.86433,224.10417,209.46583,229.41854,217.45121,224.59333,221.28213,226.34454,232.80600,239.16775
881,265.98846,305.70342,302.42804,277.39079,301.00613,301.93171,267.15183,299.51371,296.02246,264.79267,269.19996,276.00687,269.70454,286.65512,283.15729,285.48038,277.55217,275.40458,280.31342,273.16800,289.33204,271.99179,295.20604,288.41929,292.18200,290.75646,299.28671,304.81129,309.44087
882,248.63212,235.81608,227.28121,244.91325,230.67263,241.11150,243.60279,242.03717,234.95683,249.38321,241.71071,251.02413,246.94979,236.45913,239.50262,244.02813,239.91421,237.43021,236.19479,240.85138,240.01321,239.61700,241.13758,229.37329,236.57671,232.64317,234.45613,241.63013,248.45612
883,100.87733,88.78167,85.08371,94.03304,87.67683,92.42483,95.44171,93.13633,90.88296,105.43688,94.45475,100.31425,96.27658,91.44271,92.01004,93.03562,92.37379,92.00396,91.39121,93.45758,92.15067,93.28650,92.62142,90.35004,91.47942,90.62862,89.72100,92.50900,96.64771
884,120.64487,101.93804,99.35462,112.95050,100.90504,104.22775,117.83308,105.13321,104.55575,122.57304,116.37513,116.82883,117.34962,108.02621,109.49671,109.40579,111.70225,112.27229,110.12633,114.14712,107.49879,114.49021,105.90696,107.20817,106.19163,106.22267,102.71317,104.08150,108.22467
885,138.44708,102.52796,98.47942,122.46217,101.23225,106.11608,130.29104,107.94883,107.38263,144.57588,127.50646,131.60925,130.34713,113.15100,115.93171,116.19888,119.60304,120.11758,116.50479,123.73812,112.66213,124.05433,109.83292,110.88308,110.17192,109.94813,104.34863,105.28958,110.58150
886,258.92867,255.99379,255.71483,263.46150,259.08700,262.36271,260.94887,264.51508,263.66037,255.97113,261.15583,261.62121,261.89367,263.35117,263.54146,264.65167,262.82196,261.99588,262.56729,261.95104,264.26021,261.51054,264.90279,262.27021,263.98429,263.22817,261.70767,260.10612,257.70325
887,202.16925,175.74688,177.88887,193.47517,179.98842,180.00954,199.79800,182.25300,185.43954,204.18042,198.35929,196.42621,198.65583,189.54042,190.44083,188.85654,193.13863,194.44621,192.23604,195.87204,187.52325,196.54079,184.58212,191.51254,187.13783,188.96900,181.82954,177.75121,176.52808
888,312.12958,294.67413,296.50421,309.52287,297.07421,297.24012,313.03154,298.80096,300.43225,309.73017,311.76225,309.29596,312.96317,304.28362,306.05537,305.87742,308.33504,308.61700,306.64983,310.13412,303.48633,310.26288,300.87213,303.87387,302.11442,302.74325,298.26575,295.56721,293.51071
889,322.87254,322.42912,321.79929,323.00925,322.53617,323.36413,322.56517,323.78225,323.78638,322.86183,322.52579,323.14337,322.87942,323.31700,323.09283,323.29000,322.77975,322.58217,322.86746,322.64521,323.45621,322.52958,323.74358,323.63392,323.68508,323.71096,323.16521,323.10004,323.71504
890,207.83621,225.98846,220.14350,211.33875,220.61013,225.52592,206.74863,224.14013,219.39346,208.38333,207.28829,212.62112,208.32229,214.62329,213.24950,215.39983,210.39192,208.94021,211.10146,208.75608,216.91246,208.03054,220.83554,213.74179,217.72900,215.82221,221.01325,228.04046,235.40821
891,320.75396,317.15367,317.72604,319.16421,317.52963,316.95317,320.66658,317.21567,318.25929,320.78996,320.38117,319.46500,320.30971,318.81204,318.73850,318.21683,319.22242,319.60150,319.24963,319.82808,318.21150,320.01838,317.63267,319.79058,318.41904,319.06154,317.59571,316.71517,316.87121
892,255.75975,280.69150,278.65021,260.87596,274.77388,273.52137,257.61333,271.03104,269.41717,253.77300,258.22942,258.75425,258.32738,264.82833,263.19479,264.00217,260.84096,260.03371,261.98075,259.46483,266.05300,259.04775,268.75254,264.77679,267.33942,266.59912,272.46787,276.43342,281.26233
893,205.70971,222.54150,215.87604,210.60883,216.03050,221.93067,205.42337,220.59225,214.69742,203.88808,205.46808,211.54696,207.95608,210.86754,210.72533,214.09675,208.27638,206.09208,207.71592,206.79779,214.02458,205.69383,217.61646,207.72946,213.58900,210.71996,216.68238,224.41633,231.83712
894,206.44075,235.08537,232.45325,214.16254,232.20646,234.32283,205.48854,232.78754,229.32512,206.46000,206.78858,215.52183,208.37096,221.08792,218.17158,220.81483,213.32012,211.13092,215.31221,209.88779,223.67429,208.69338,228.93821,223.08033,226.06917,224.74975,231.40683,236.32167,240.26950
895,147.32625,118.86250,122.80462,141.49492,126.72508,126.57504,146.66592,130.36504,134.56271,147.76275,145.62113,142.26096,145.52283,138.54087,139.24225,137.53404,141.57125,142.77558,140.97079,143.69363,136.53883,144.29875,133.57592,140.34383,136.35962,138.26400,129.75454,122.17167,116.10675
896,279.64275,238.69342,233.43367,266.02425,239.15571,250.38583,268.75971,253.62500,247.15892,284.96750,265.31767,277.14117,272.27921,251.96971,256.82100,261.63263,259.27704,256.84925,253.55317,262.43508,255.49637,261.27900,254.77792,242.54946,250.41950,246.15542,244.79604,247.79804,247.59488
897,212.47017,270.65504,271.74262,231.58604,266.95029,259.59483,224.36621,255.69738,259.23496,205.59329,228.46908,219.84387,222.20754,249.75667,243.11463,239.83725,237.84483,239.09100,244.74733,232.93100,247.77504,233.45788,251.87225,260.12796,254.28658,257.65337,262.00488,263.75717,269.45508
898,223.12171,289.51012,286.09712,237.06688,281.80158,278.35725,226.25708,273.29667,271.76500,224.42075,230.34637,233.13463,226.17137,257.25254,249.52879,248.84096,241.48163,241.03346,248.49904,235.63029,258.23517,235.35271,266.54371,264.67479,265.10750,265.73229,277.05687,284.14458,292.85225
899,264.17992,296.28754,292.60583,268.68863,288.20133,287.61488,264.49004,283.75263,280.76904,264.06267,265.37737,268.10275,265.34900,274.40567,271.99392,273.07717,268.77600,267.83825,270.50588,266.98363,275.92663,266.51033,279.87233,275.43413,277.86033,276.98500,284.97896,292.35575,300.51833
900,205.69104,232.82913,231.97975,211.11488,227.71479,226.39738,206.95763,223.54546,221.28200,203.85021,207.53642,210.01363,208.22742,215.47800,213.51804,214.90196,210.58762,209.40187,211.81471,208.97821,217.10254,208.36112,220.53321,216.04958,218.67225,217.77742,224.87183,229.51425,233.01462
901,213.87233,229.34908,227.46100,220.22754,230.15700,233.28175,213.92742,233.82900,231.80025,214.16337,215.28275,220.07017,215.38308,226.39171,224.05529,225.37542,220.51567,219.28346,222.40133,217.76858,227.94604,217.09542,231.67638,227.73996,229.87892,229.07250,231.51933,232.95325,233.68717
902,271.33325,198.36317,190.99567,253.25287,202.85496,218.17250,261.32967,225.43329,221.27942,275.96083,256.94037,264.39246,263.39971,233.39008,240.67529,244.02833,246.74058,245.66271,239.35387,252.08929,235.04237,251.63113,230.25704,223.10650,228.00821,224.74779,213.35254,211.99033,212.00754
903,252.84971,278.35883,275.28904,259.71896,275.02104,278.25342,250.38537,276.97437,271.97275,253.28067,251.24362,262.33721,254.21783,264.15158,262.27871,266.19121,257.53908,254.56633,258.36767,254.23058,267.91687,252.65417,273.34787,263.01296,269.11600,266.43792,274.66625,279.79421,282.06133
904,298.21458,257.59971,254.64288,292.71117,263.54275,272.90333,295.93025,278.43683,276.98246,298.32075,294.23867,295.26838,296.57271,283.71042,287.27342,288.59783,290.23517,289.84508,286.89075,292.33971,284.23417,292.17892,281.58800,278.90804,280.84892,279.49229,270.84767,267.75696,264.85196
905,246.18763,253.45992,251.95829,248.71721,255.42733,257.95288,245.30442,259.10329,258.89438,248.43817,246.50867,249.69442,245.54312,254.99142,252.46758,252.32413,249.93892,249.79225,252.19262,248.13608,255.16221,248.02708,257.74096,258.11646,257.47954,257.88050,257.24904,257.07821,257.82625
906,214.88979,227.21600,219.21767,210.20317,215.71429,220.69608,208.90700,217.14617,210.42308,217.68129,207.52613,216.98862,211.55896,207.17546,207.61646,211.19588,206.33708,204.34671,204.70625,206.94362,210.22642,205.97583,213.35467,204.17754,209.28254,206.44458,214.24621,226.00471,238.79454
907,257.49696,316.58046,314.67125,279.87425,311.34904,309.42112,267.53875,306.02338,303.91596,248.67492,270.93996,269.58375,268.94271,293.28379,288.67471,289.89017,282.18954,280.48917,286.49642,276.29333,295.25367,275.32796,301.36775,296.76675,299.24142,298.68600,308.07996,313.09342,317.31788
908,295.02288,301.89783,296.30062,292.62487,295.44096,300.19833,290.62025,298.42992,293.11767,297.40704,289.91729,297.81625,292.71308,290.81604,291.17529,293.98871,289.99208,288.41938,288.90308,289.94329,293.26762,289.16921,295.79563,288.10371,292.46842,290.08208,295.34083,302.98950,309.62004
909,284.20575,253.52446,260.39496,279.31692,261.95200,258.44633,286.57783,261.73742,268.22483,281.43029,285.28800,277.67692,284.65371,274.53025,275.97113,273.27183,279.83325,281.76708,278.87225,282.69825,271.18004,283.65317,266.07075,277.79962,270.63358,273.81688,263.45238,254.24371,246.75012
910,118.28050,152.75529,153.88158,132.49833,152.34712,149.56937,126.59733,148.29908,149.42108,112.29450,129.12321,123.98142,125.90013,143.18588,139.38871,138.33904,135.65429,135.73362,139.47521,132.23087,142.92600,132.22025,146.07504,147.76954,146.50075,147.63379,150.60467,150.72575,151.06587
911,173.44367,136.10662,127.71246,161.72825,135.11475,147.38617,164.22429,150.93988,145.26125,178.62229,161.51929,171.37133,166.84975,150.18592,154.30071,158.01021,156.55267,154.80079,151.90742,159.15138,152.90325,158.32487,152.15825,142.18200,148.58192,145.02812,141.73054,145.12525,149.64900
912,236.56875,255.83192,252.56283,248.82850,254.25571,258.92313,241.11858,259.29342,255.11754,230.35304,242.10225,244.08879,243.50683,251.10537,250.66054,253.67821,247.59858,245.29983,247.70300,244.71917,254.09562,243.52050,257.47104,248.05379,254.02221,251.48879,255.83275,258.85371,260.11142
913,258.70512,254.75842,253.07275,257.62708,254.29858,257.80175,256.96829,258.47646,256.27825,259.17504,256.42308,260.20929,258.10258,255.89900,256.33904,257.81596,256.03467,255.21992,255.21717,256.23383,257.04954,255.82888,257.93046,254.44712,256.45908,255.34621,255.74929,257.44367,258.30658
914,222.27133,237.34542,232.79046,226.59596,232.74954,236.76892,222.19929,235.73417,231.89971,220.72121,222.36779,227.57608,224.24812,228.05717,227.27858,229.70087,224.97471,223.34362,225.09525,223.60167,230.17633,222.75225,233.19583,227.61396,230.59208,229.00613,233.03246,238.76129,244.99783
915,203.86925,203.88867,198.97100,201.41167,200.47067,206.32608,199.38208,206.42629,201.92925,206.69313,198.82254,206.39200,201.28850,200.03763,200.28775,202.83171,199.08400,197.61508,198.15662,198.93804,202.33325,198.22275,204.69333,197.24433,201.66508,199.42392,202.23375,207.07546,212.04438
916,293.24417,278.15617,281.03258,289.81437,282.62313,281.92433,291.87308,283.93054,286.44479,293.68642,291.09846,291.34000,292.04696,287.89879,288.20829,287.79133,289.15675,289.37146,288.68538,290.17308,287.08875,290.24442,285.65342,289.33133,287.11454,288.17875,283.92850,279.51408,276.03692
917,283.86921,269.56646,270.59092,285.07004,275.04292,277.18867,284.79188,280.52467,282.05504,282.31025,284.63421,284.23779,285.22042,283.73375,284.28908,284.36071,284.73504,284.55942,284.29621,284.68692,283.52696,284.55292,282.51013,283.58033,283.16467,283.46312,278.39958,273.53417,269.54992
918,281.62317,284.39921,286.36629,281.60642,285.74617,284.23813,280.40862,284.21346,285.13942,282.09725,280.37546,283.18796,281.27167,283.06871,282.09387,282.40821,281.13492,280.74792,281.70775,280.73250,283.12971,280.48375,283.85908,285.30775,284.18137,284.74392,285.10042,283.98017,282.74688
919,293.67575,291.19204,292.15867,293.47325,292.43896,292.22629,293.29967,292.77100,293.51000,293.20412,293.02250,294.26117,293.88383,293.15646,292.99867,293.25954,292.87371,292.63233,292.81221,292.95013,293.10467,292.79175,293.02967,294.29496,293.38567,293.77308,292.71500,291.60338,291.05171
920,295.16287,295.41154,296.08638,296.43300,295.96308,295.46863,296.70008,295.79792,296.65917,293.52787,296.68483,295.35208,296.56958,296.71029,296.50925,296.22075,296.57183,296.72258,296.76508,296.63112,296.35092,296.69063,296.09767,297.55208,296.64467,297.12221,296.08029,295.10388,294.94383
921,273.51788,269.49904,266.77537,271.58500,268.32058,271.90988,271.72408,272.36512,270.44933,274.63029,271.27387,273.94842,272.29221,270.38075,270.64596,271.54367,270.55300,270.14479,270.01004,270.92650,271.09112,270.73800,271.77038,269.44617,270.70133,269.93033,269.76637,272.05129,274.98237
922,203.41158,195.33504,185.42162,195.58554,184.74292,192.29150,199.40417,190.78704,184.62371,205.27158,197.38208,200.69271,200.04883,187.63454,190.45788,192.66996,192.37433,191.72242,189.17583,194.99079,189.53175,194.78317,189.56229,181.03908,186.34675,183.39933,186.06238,195.71442,207.81425
923,78.68758,49.87267,52.36825,66.05613,54.27383,54.16175,71.79733,56.12379,58.29342,84.55917,70.01138,73.28896,71.63092,61.39421,62.38888,61.73467,64.65087,65.36154,63.32975,67.45325,60.26863,67.82379,58.08413,62.21787,59.64100,60.65400,55.72442,51.84650,48.40804
924,133.02621,120.23683,117.19842,124.95979,118.34092,122.05550,126.17287,122.63071,120.53133,137.67642,124.66946,132.45392,127.90017,120.78662,121.73921,123.53796,122.10067,121.15037,120.44108,123.43763,122.01967,122.96100,122.41271,119.06996,121.00325,119.85596,119.84737,122.11437,125.78763
925,213.37871,203.15783,205.72104,207.92821,202.75225,199.67567,213.61738,199.17758,202.13487,212.28558,212.24267,209.36779,212.66496,204.70721,205.18721,203.80671,207.45954,208.63313,206.84304,209.96217,202.71879,210.54671,200.22067,207.98383,202.77042,204.84821,201.30571,200.34346,202.38892
926,249.41162,278.74813,279.58417,259.38196,278.17871,275.86479,253.81908,274.46317,275.00025,246.69925,255.84558,255.26383,253.86525,268.71954,265.18113,264.72863,261.56513,261.36046,264.90217,258.56425,268.78129,258.39883,272.04338,273.28196,272.09625,272.97117,276.36258,277.20596,278.23538
927,233.83029,268.71133,269.96004,248.41242,273.34583,272.46854,238.23654,273.10779,274.48833,233.08504,241.97788,242.79767,238.38292,264.69829,258.78796,257.85283,252.53825,252.13771,258.28238,247.00142,264.87954,246.68625,270.28033,271.58387,270.38329,271.67421,273.77033,271.46313,268.92258
928,305.89317,283.90029,281.93513,309.04413,290.13296,297.44825,308.77388,302.21988,301.70592,302.68342,308.75271,306.66092,308.81450,305.85033,307.60396,308.03725,308.83858,308.71879,307.64408,308.80500,305.89746,308.73829,304.43454,303.71979,304.25367,303.70283,296.26513,292.89671,290.06258
929,246.44863,299.72512,299.54308,254.34883,293.72446,288.59862,245.64258,283.42800,282.42550,249.83033,248.49021,255.09558,246.46721,269.86483,263.53892,263.49025,256.96913,256.31875,262.43504,252.51025,270.71429,252.10167,277.49167,277.28900,276.45400,277.24725,287.96912,293.98813,299.62287
930,300.54958,300.03692,298.04650,299.08242,297.69475,299.45346,299.23800,299.15313,297.58796,300.88154,298.71717,300.61317,299.87083,297.46921,297.91679,298.83763,297.92946,297.44371,297.20996,298.33867,298.22871,298.10829,298.66842,296.09296,297.67804,296.88017,297.96437,300.16733,302.75142
931,284.68883,286.48579,285.20033,288.73179,288.20896,291.89971,285.24346,293.22054,291.19317,283.72725,285.72942,288.11783,286.33171,289.76504,289.59096,290.96300,288.23704,287.24075,288.29554,286.92375,291.10733,286.40746,292.66138,288.36904,291.03367,289.82875,290.29788,290.61167,289.18996
932,230.17600,240.59796,234.68592,229.80467,233.11633,237.62858,227.98500,235.71329,230.38213,230.48471,227.34838,232.81858,229.73075,228.11792,228.51550,231.19529,227.36146,225.85237,226.26592,227.34500,230.61846,226.62571,233.14392,224.71225,229.73796,227.20954,232.88029,240.64167,248.39408
933,271.49233,272.72188,270.43867,271.91517,271.24129,274.06050,271.17592,274.10079,272.23946,271.28687,271.03692,272.96408,271.73237,271.61550,271.63346,272.50983,271.19792,270.74712,270.96854,271.11063,272.34242,270.89125,273.25550,271.01612,272.18100,271.46421,272.08783,274.52721,277.28938
934,266.98763,271.81721,271.27733,270.12267,270.92092,271.52579,269.33196,271.36679,270.87838,264.16517,269.40204,268.44925,269.55654,270.35913,270.24325,270.61596,269.91592,269.67933,269.96033,269.64637,270.59408,269.51921,270.97183,270.55017,270.68938,270.57454,270.92450,271.88608,273.26754
935,265.38479,299.19321,297.95671,277.11488,296.49329,295.94896,269.63858,294.07892,292.35125,261.92483,271.61404,272.94808,270.67879,285.42013,282.43825,283.39625,278.27233,277.14758,280.92071,274.77967,286.84158,274.15788,291.00221,287.49446,289.37754,288.83563,294.80329,297.96337,300.26479
936,257.51300,267.27417,267.26508,259.49017,266.59062,266.13338,257.64050,265.51412,265.29708,257.66267,258.12071,259.49779,257.97017,262.57646,261.22946,261.38000,259.78167,259.52192,260.84758,258.90683,262.85733,258.75592,264.36392,264.12633,264.08971,264.22850,265.92354,266.82579,267.81979
937,254.24488,249.07850,253.02279,253.35029,254.45487,252.77021,252.01042,254.49379,256.87017,255.84638,252.05400,255.62075,252.95608,255.12246,254.01117,254.04463,253.05729,252.73546,253.80342,252.52842,254.88671,252.29150,255.22746,257.93425,256.17187,257.15092,255.12429,250.26546,244.85075
938,250.13400,256.56775,256.34737,250.87096,255.68029,255.88263,248.45575,255.44646,254.51704,250.65638,248.41679,252.81854,249.90825,251.87571,251.18058,252.43221,249.77550,248.80988,249.96346,249.05821,252.89892,248.53171,254.43604,252.35483,253.47767,252.99375,255.24537,256.33333,256.97321
939,255.52958,266.40250,266.98925,261.62642,266.64788,266.58537,258.25108,266.48521,265.95325,252.20600,258.80225,259.35304,259.20300,263.64508,262.91846,263.79521,261.43108,260.63921,261.98850,260.05375,264.42525,259.60967,265.74992,264.11604,265.04575,264.71296,266.40575,266.51121,265.63008
