day,box1,box2,box3,box4,box5,box6,box7,box8,box9,box10,box11,box12,box13,box14,box15,box16,box17,box18,box19,box20,box21,box22,box23,box24,box25,box26,box27,box28,box29
935,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427,0.67427
936,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196,0.67196
937,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960,0.66960
938,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720,0.66720
939,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476,0.66476
940,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227,0.66227
941,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975
942,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720,0.65720
943,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460,0.65460
944,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198,0.65198
945,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931,0.64931
946,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662,0.64662
947,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390,0.64390
948,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115,0.64115
949,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837,0.63837
950,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557,0.63557
951,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274,0.63274
952,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988,0.62988
953,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700,0.62700
954,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410,0.62410
955,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118,0.62118
956,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824,0.61824
957,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528,0.61528
958,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230,0.61230
959,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930,0.60930
960,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629,0.60629
961,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326
962,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021,0.60021
963,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715,0.59715
964,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408,0.59408
965,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100,0.59100
966,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790,0.58790
967,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479,0.58479
968,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167,0.58167
969,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854,0.57854
970,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540,0.57540
971,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225,0.57225
972,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910,0.56910
973,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593,0.56593
974,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276,0.56276
975,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958,0.55958
976,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640,0.55640
977,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320,0.55320
978,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001,0.55001
979,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680,0.54680
980,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360,0.54360
981,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038,0.54038
982,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717,0.53717
983,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395,0.53395
984,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072,0.53072
985,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750,0.52750
986,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427,0.52427
987,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104,0.52104
988,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780,0.51780
989,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457,0.51457
990,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133,0.51133
991,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810,0.50810
992,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486,0.50486
993,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162,0.50162
994,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838,0.49838
995,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514,0.49514
996,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190,0.49190
997,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867,0.48867
998,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543,0.48543
999,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220,0.48220
1000,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896,0.47896
1001,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573
1002,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250,0.47250
1003,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928,0.46928
1004,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605,0.46605
1005,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283,0.46283
1006,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962,0.45962
1007,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640,0.45640
1008,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320,0.45320
1009,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999,0.44999
1010,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680,0.44680
1011,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360,0.44360
1012,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042,0.44042
1013,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724,0.43724
1014,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407,0.43407
1015,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090,0.43090
1016,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775,0.42775
1017,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460,0.42460
1018,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146,0.42146
1019,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833,0.41833
1020,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521,0.41521
1021,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210,0.41210
1022,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900,0.40900
1023,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592,0.40592
1024,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285,0.40285
1025,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979,0.39979
1026,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674,0.39674
1027,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371,0.39371
1028,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070,0.39070
